Name,Age,Occupation,Gender,Location,Room Type,Hostel Availability,Rating
Safe Haven Inn,24,Teacher,Male,Kolkata,Single,Yes,3
The Urban Nest Inn,45,Artist,Other,Chennai,Single,Yes,3
NestAway PG Inn,32,Freelancer,Other,Pune,Shared,No,4
Royal Residency Lodge,34,Student,Other,Bangalore,Shared,Yes,3
Maple PG Inn,32,Doctor,Male,Pune,Single,No,4
Greenwood PG Inn,40,Teacher,Male,Pune,Single,No,1
Safe Haven Stay,18,Artist,Other,Delhi,Dormitory,Yes,2
Pearl Residency Inn,35,Business Owner,Male,Kolkata,Dormitory,Yes,2
Greenwood PG Inn,44,Business Owner,Female,Ahmedabad,Dormitory,No,3
Maple PG Residency,43,Doctor,Female,Kolkata,Shared,No,3
Golden Acres PG Stay,32,Artist,Male,Pune,Shared,Yes,4
Comfort Inn Inn,45,Software Engineer,Other,Bangalore,Single,No,4
Cozy Nest Lodge,33,Teacher,Other,Mumbai,Dormitory,Yes,5
Blue Sky PG Residency,39,Artist,Female,Hyderabad,Dormitory,No,5
Happy Homes Residency,45,Student,Other,Hyderabad,Shared,No,5
Elite Stay Inn,27,Student,Male,Mumbai,Single,No,5
Greenwood PG Inn,44,Teacher,Male,Delhi,Single,No,4
Golden Acres PG Lodge,30,Doctor,Other,Chennai,Shared,Yes,5
City Comforts Inn,43,Doctor,Other,Bangalore,Dormitory,No,5
Serene Stay Inn,24,Artist,Other,Chennai,Dormitory,No,5
The Urban Nest Stay,34,Freelancer,Other,Ahmedabad,Dormitory,Yes,5
Blue Sky PG Living,45,Software Engineer,Other,Pune,Dormitory,Yes,4
Lotus Living Inn,39,Freelancer,Female,Mumbai,Shared,No,3
Cozy Nest Lodge,19,Student,Male,Pune,Single,No,2
Lotus Living Residency,30,Software Engineer,Male,Chennai,Dormitory,No,3
Golden Acres PG Inn,30,Teacher,Female,Kolkata,Shared,Yes,4
Safe Haven Living,19,Doctor,Female,Ahmedabad,Shared,Yes,1
City Comforts Inn,43,Artist,Other,Delhi,Shared,Yes,3
Maple PG Inn,28,Student,Male,Chennai,Single,No,2
Serene Stay Lodge,37,Teacher,Female,Pune,Single,Yes,5
The Urban Nest Lodge,19,Doctor,Other,Mumbai,Shared,No,4
Harmony Living Stay,20,Student,Male,Hyderabad,Dormitory,No,5
Cozy Nest Inn,41,Business Owner,Male,Kolkata,Single,No,5
Royal Residency Inn,19,Business Owner,Other,Ahmedabad,Dormitory,Yes,3
Blue Sky PG Stay,21,Business Owner,Female,Delhi,Shared,Yes,2
Metro Living Living,31,Teacher,Male,Pune,Shared,No,5
Skyline PG Residency,40,Software Engineer,Female,Chennai,Dormitory,Yes,1
Happy Homes Inn,21,Teacher,Male,Ahmedabad,Dormitory,No,5
Cozy Nest Stay,36,Software Engineer,Female,Hyderabad,Dormitory,No,3
Royal Residency Inn,19,Artist,Other,Delhi,Dormitory,No,3
Maple PG Living,32,Software Engineer,Male,Bangalore,Single,Yes,1
Smart Stay Living,32,Student,Other,Kolkata,Shared,Yes,5
Lotus Living Lodge,30,Business Owner,Female,Pune,Shared,No,1
Harmony Living Lodge,31,Freelancer,Male,Pune,Dormitory,Yes,4
Sunrise PG Residency,41,Artist,Female,Mumbai,Single,Yes,2
Serene Stay Inn,27,Student,Other,Bangalore,Shared,No,5
Pearl Residency Living,19,Doctor,Other,Hyderabad,Shared,No,2
Skyline PG Inn,28,Doctor,Female,Chennai,Dormitory,No,2
City Comforts Lodge,24,Freelancer,Male,Chennai,Shared,No,3
Skyline PG Residency,26,Artist,Other,Hyderabad,Shared,Yes,1
Elite Stay Stay,41,Freelancer,Other,Chennai,Shared,No,2
City Comforts Lodge,27,Business Owner,Male,Mumbai,Dormitory,No,5
Tranquil Residency Lodge,30,Artist,Other,Delhi,Shared,Yes,1
Comfort Inn Living,20,Business Owner,Male,Kolkata,Shared,Yes,2
Pearl Residency Lodge,33,Software Engineer,Male,Hyderabad,Dormitory,Yes,3
Cozy Nest Lodge,26,Software Engineer,Other,Pune,Dormitory,Yes,1
Lotus Living Stay,37,Artist,Other,Hyderabad,Shared,Yes,1
Happy Homes Living,31,Freelancer,Male,Kolkata,Dormitory,Yes,4
Royal Residency Inn,45,Doctor,Female,Hyderabad,Dormitory,Yes,4
City Comforts Living,44,Teacher,Other,Kolkata,Dormitory,No,2
Safe Haven Residency,20,Artist,Male,Ahmedabad,Shared,Yes,2
Greenwood PG Residency,45,Freelancer,Female,Delhi,Shared,Yes,3
Elite Stay Inn,30,Student,Male,Mumbai,Single,Yes,5
Serene Stay Inn,40,Business Owner,Male,Delhi,Single,No,1
Safe Haven Stay,35,Artist,Female,Delhi,Shared,No,3
Tranquil Residency Residency,39,Student,Other,Bangalore,Shared,Yes,1
Golden Acres PG Inn,40,Freelancer,Male,Pune,Dormitory,Yes,4
Tranquil Residency Lodge,41,Teacher,Other,Chennai,Shared,No,2
The Urban Nest Lodge,20,Doctor,Female,Hyderabad,Dormitory,Yes,1
Golden Acres PG Stay,33,Freelancer,Male,Bangalore,Shared,Yes,4
Happy Homes Residency,29,Software Engineer,Female,Chennai,Dormitory,Yes,3
Safe Haven Lodge,39,Software Engineer,Female,Chennai,Dormitory,No,3
Skyline PG Residency,18,Business Owner,Other,Kolkata,Shared,No,3
Happy Homes Lodge,29,Software Engineer,Male,Ahmedabad,Shared,No,2
Safe Haven Residency,21,Teacher,Female,Bangalore,Dormitory,No,5
Pearl Residency Living,40,Business Owner,Female,Hyderabad,Single,No,1
Cozy Nest Residency,27,Artist,Female,Hyderabad,Dormitory,No,4
Infinity PG Residency,40,Business Owner,Male,Pune,Single,No,4
NestAway PG Living,30,Business Owner,Male,Kolkata,Shared,No,2
Elite Stay Inn,42,Freelancer,Male,Chennai,Dormitory,No,4
Elite Stay Inn,20,Artist,Male,Bangalore,Single,Yes,1
Metro Living Inn,19,Software Engineer,Male,Chennai,Dormitory,No,2
Urban Habitat Living,34,Teacher,Male,Ahmedabad,Shared,No,5
Serene Stay Living,32,Teacher,Male,Pune,Single,No,2
Serene Stay Lodge,38,Teacher,Female,Pune,Single,Yes,3
Serene Stay Lodge,41,Doctor,Male,Delhi,Single,Yes,4
Lotus Living Stay,36,Software Engineer,Male,Chennai,Single,No,2
Serene Stay Stay,41,Business Owner,Other,Bangalore,Single,Yes,2
Elite Stay Inn,31,Doctor,Other,Chennai,Single,Yes,1
Comfort Inn Residency,35,Student,Female,Delhi,Dormitory,No,2
Harmony Living Lodge,24,Software Engineer,Other,Delhi,Single,Yes,4
The Urban Nest Residency,35,Artist,Male,Mumbai,Single,No,5
Cozy Nest Inn,45,Freelancer,Female,Bangalore,Dormitory,Yes,1
Cozy Nest Living,42,Freelancer,Other,Pune,Single,No,1
Elite Stay Residency,36,Artist,Other,Mumbai,Dormitory,Yes,1
Skyline PG Stay,36,Artist,Male,Hyderabad,Dormitory,Yes,2
Pearl Residency Lodge,24,Doctor,Male,Mumbai,Dormitory,No,3
Skyline PG Inn,44,Doctor,Other,Kolkata,Shared,No,1
Elite Stay Lodge,37,Student,Other,Kolkata,Dormitory,Yes,4
Serene Stay Stay,32,Freelancer,Male,Bangalore,Shared,Yes,3
Royal Residency Inn,40,Doctor,Male,Pune,Shared,No,4
Smart Stay,34,Software Engineer,Other,Hyderabad,Dormitory,No,5
Urban Habitat Lodge,34,Teacher,Female,Hyderabad,Shared,Yes,2
Smart Stay Stay,32,Teacher,Male,Pune,Shared,Yes,3
Smart Stay Lodge,30,Student,Other,Delhi,Single,No,4
Metro Living Stay,40,Doctor,Female,Chennai,Single,No,4
Royal Residency Residency,42,Business Owner,Male,Pune,Shared,No,5
Blue Sky PG Residency,44,Student,Female,Hyderabad,Single,No,1
NestAway PG Stay,28,Teacher,Other,Hyderabad,Single,Yes,3
Infinity PG Inn,29,Artist,Male,Kolkata,Dormitory,No,5
The Urban Nest Living,38,Freelancer,Other,Ahmedabad,Dormitory,No,5
Maple PG Living,42,Student,Other,Chennai,Shared,No,5
NestAway PG Lodge,38,Software Engineer,Male,Chennai,Single,Yes,2
City Comforts Inn,44,Teacher,Male,Pune,Dormitory,Yes,1
Blue Sky PG Inn,20,Doctor,Female,Chennai,Single,No,3
City Comforts Stay,37,Freelancer,Male,Mumbai,Shared,Yes,2
The Urban Nest Stay,24,Student,Other,Delhi,Dormitory,Yes,3
Tranquil Residency Lodge,29,Freelancer,Female,Bangalore,Single,No,3
Lotus Living Inn,30,Business Owner,Other,Ahmedabad,Shared,No,1
Greenwood PG Living,32,Business Owner,Other,Ahmedabad,Dormitory,No,3
Smart Stay Inn,45,Software Engineer,Female,Delhi,Shared,Yes,5
The Urban Nest Living,28,Software Engineer,Other,Bangalore,Single,Yes,5
Maple PG Living,35,Artist,Female,Pune,Single,No,1
Skyline PG Inn,31,Software Engineer,Other,Delhi,Dormitory,No,5
Pearl Residency Stay,25,Freelancer,Male,Delhi,Dormitory,No,2
Golden Acres PG Inn,35,Student,Other,Delhi,Single,Yes,5
Lotus Living Inn,34,Freelancer,Other,Pune,Dormitory,Yes,4
Infinity PG Lodge,23,Software Engineer,Male,Chennai,Shared,No,2
Maple PG Stay,29,Doctor,Female,Chennai,Dormitory,No,1
Maple PG Living,29,Student,Male,Kolkata,Single,Yes,3
Greenwood PG Residency,35,Doctor,Other,Bangalore,Dormitory,Yes,4
Smart Stay Inn,27,Business Owner,Female,Delhi,Shared,No,3
Elite Stay Residency,37,Software Engineer,Male,Ahmedabad,Shared,No,5
Elite Stay Living,18,Teacher,Male,Delhi,Dormitory,No,3
Elite Stay Inn,28,Student,Other,Delhi,Single,No,5
Pearl Residency Lodge,23,Student,Female,Bangalore,Dormitory,No,5
Pearl Residency Inn,39,Artist,Male,Delhi,Dormitory,No,2
Maple PG Residency,31,Teacher,Other,Ahmedabad,Single,Yes,2
The Urban Nest Living,32,Student,Male,Pune,Single,No,1
Metro Living Living,31,Artist,Female,Chennai,Shared,No,1
Maple PG Stay,45,Student,Male,Bangalore,Dormitory,Yes,2
Sunrise PG Residency,27,Student,Male,Kolkata,Dormitory,No,5
Harmony Living Stay,28,Artist,Other,Delhi,Shared,Yes,2
Skyline PG Stay,27,Software Engineer,Female,Delhi,Shared,No,4
Pearl Residency Stay,37,Doctor,Other,Mumbai,Dormitory,No,5
Serene Stay Living,43,Software Engineer,Other,Hyderabad,Dormitory,Yes,5
City Comforts Living,34,Business Owner,Male,Ahmedabad,Single,No,4
Maple PG Stay,41,Teacher,Female,Kolkata,Dormitory,Yes,5
Metro Living Living,39,Doctor,Male,Hyderabad,Shared,Yes,1
Greenwood PG Inn,36,Freelancer,Male,Ahmedabad,Shared,Yes,2
The Urban Nest Residency,38,Doctor,Other,Hyderabad,Dormitory,No,1
Royal Residency Lodge,37,Artist,Other,Chennai,Dormitory,Yes,5
Greenwood PG Living,27,Freelancer,Other,Pune,Single,Yes,2
Royal Residency Inn,22,Teacher,Female,Kolkata,Shared,Yes,2
Infinity PG Inn,42,Software Engineer,Female,Hyderabad,Shared,Yes,4
City Comforts Living,26,Student,Other,Delhi,Single,Yes,4
Royal Residency Stay,33,Student,Other,Bangalore,Dormitory,Yes,2
Urban Habitat Living,34,Business Owner,Other,Bangalore,Dormitory,Yes,1
Tranquil Residency Lodge,31,Software Engineer,Male,Pune,Shared,No,4
Comfort Inn Inn,35,Doctor,Female,Mumbai,Shared,Yes,3
Royal Residency Inn,31,Business Owner,Female,Pune,Single,Yes,3
Harmony Living Living,34,Teacher,Female,Kolkata,Single,No,2
Blue Sky PG Living,37,Software Engineer,Female,Ahmedabad,Shared,Yes,4
Lotus Living Living,23,Student,Female,Pune,Dormitory,Yes,1
NestAway PG Inn,38,Freelancer,Female,Chennai,Single,Yes,2
Smart Stay Living,28,Artist,Other,Delhi,Single,Yes,1
Smart Stay Stay,21,Teacher,Female,Delhi,Dormitory,Yes,3
Infinity PG Living,23,Teacher,Female,Bangalore,Dormitory,No,4
City Comforts Lodge,27,Doctor,Other,Bangalore,Single,Yes,5
Maple PG Inn,30,Business Owner,Other,Delhi,Single,Yes,5
Skyline PG Living,18,Artist,Other,Bangalore,Single,Yes,5
Pearl Residency Stay,33,Freelancer,Male,Mumbai,Dormitory,Yes,3
The Urban Nest Stay,20,Teacher,Female,Bangalore,Dormitory,No,5
Smart Stay Lodge,21,Software Engineer,Male,Bangalore,Dormitory,Yes,5
Greenwood PG Lodge,20,Student,Male,Delhi,Single,No,2
Safe Haven Lodge,34,Doctor,Female,Ahmedabad,Single,Yes,3
Sunrise PG Living,20,Student,Male,Ahmedabad,Dormitory,No,5
Infinity PG Lodge,23,Software Engineer,Female,Delhi,Dormitory,No,4
Royal Residency Living,44,Doctor,Other,Hyderabad,Dormitory,No,3
Sunrise PG Residency,34,Freelancer,Female,Kolkata,Shared,Yes,3
Safe Haven Inn,33,Business Owner,Female,Kolkata,Dormitory,Yes,3
The Urban Nest Stay,20,Business Owner,Other,Delhi,Shared,Yes,2
Infinity PG Stay,26,Teacher,Male,Hyderabad,Dormitory,No,1
Harmony Living Inn,21,Artist,Female,Ahmedabad,Shared,Yes,4
Harmony Living Lodge,30,Student,Male,Chennai,Shared,No,1
Royal Residency Lodge,33,Software Engineer,Other,Pune,Shared,No,3
The Urban Nest Living,20,Freelancer,Other,Delhi,Dormitory,Yes,3
Cozy Nest Residency,33,Software Engineer,Male,Hyderabad,Dormitory,Yes,1
Maple PG Residency,31,Software Engineer,Other,Pune,Shared,Yes,2
Smart Stay Stay,37,Business Owner,Other,Pune,Dormitory,No,4
Urban Habitat Inn,39,Business Owner,Female,Ahmedabad,Shared,Yes,4
Golden Acres PG,24,Freelancer,Female,Chennai,Single,Yes,5
Royal Residency Living,39,Doctor,Female,Bangalore,Dormitory,Yes,4
Comfort Inn Inn,38,Freelancer,Other,Bangalore,Single,No,4
Skyline PG Residency,36,Student,Male,Ahmedabad,Dormitory,Yes,1
Comfort Inn Inn,21,Teacher,Other,Delhi,Single,Yes,1
Lotus Living Residency,25,Freelancer,Other,Pune,Dormitory,No,1
Greenwood PG Lodge,43,Teacher,Male,Delhi,Shared,Yes,4
Metro Living Stay,18,Software Engineer,Other,Kolkata,Dormitory,Yes,3
NestAway PG Inn,31,Business Owner,Male,Bangalore,Single,Yes,1
Comfort Inn Stay,37,Software Engineer,Male,Hyderabad,Single,Yes,5
Blue Sky PG Lodge,18,Student,Female,Mumbai,Single,Yes,1
Blue Sky PG Residency,31,Business Owner,Female,Bangalore,Single,No,3
Safe Haven Inn,21,Teacher,Male,Pune,Dormitory,Yes,2
Maple PG Residency,18,Doctor,Female,Kolkata,Dormitory,No,4
City Comforts Inn,33,Freelancer,Female,Pune,Single,No,1
Pearl Residency Residency,21,Artist,Male,Chennai,Shared,No,5
Urban Habitat Living,41,Student,Male,Bangalore,Dormitory,Yes,4
Comfort Inn Living,35,Freelancer,Male,Delhi,Dormitory,Yes,1
Cozy Nest Lodge,37,Teacher,Female,Chennai,Dormitory,No,3
Comfort Inn Inn,41,Software Engineer,Female,Delhi,Dormitory,Yes,3
City Comforts Inn,25,Student,Female,Pune,Dormitory,Yes,2
Safe Haven Living,40,Artist,Male,Kolkata,Shared,No,2
Greenwood PG Residency,33,Software Engineer,Male,Chennai,Single,Yes,2
Golden Acres PG Residency,26,Teacher,Male,Chennai,Single,Yes,3
Infinity PG Inn,24,Freelancer,Female,Ahmedabad,Dormitory,Yes,5
Harmony Living Residency,29,Software Engineer,Other,Hyderabad,Dormitory,No,4
Infinity PG Residency,40,Business Owner,Male,Kolkata,Single,No,2
Happy Homes Residency,39,Artist,Other,Chennai,Dormitory,No,4
Comfort Inn Residency,41,Doctor,Female,Bangalore,Shared,No,2
Happy Homes Residency,42,Freelancer,Male,Kolkata,Single,No,1
Metro Living Stay,19,Teacher,Female,Kolkata,Dormitory,No,3
Harmony Living Inn,24,Freelancer,Male,Chennai,Shared,No,3
Smart Stay Inn,32,Artist,Other,Delhi,Shared,No,5
Pearl Residency Lodge,40,Artist,Male,Chennai,Shared,No,2
Infinity PG Living,27,Doctor,Female,Hyderabad,Dormitory,Yes,3
Happy Homes Stay,45,Teacher,Other,Delhi,Single,Yes,3
Cozy Nest Living,32,Freelancer,Other,Hyderabad,Shared,No,3
City Comforts Living,21,Doctor,Other,Chennai,Shared,Yes,4
Skyline PG Lodge,23,Student,Female,Bangalore,Shared,No,3
Greenwood PG Inn,26,Doctor,Male,Delhi,Single,Yes,4
Infinity PG Stay,24,Freelancer,Male,Hyderabad,Single,No,3
Metro Living Stay,35,Teacher,Male,Ahmedabad,Dormitory,No,4
Serene Stay Residency,45,Freelancer,Male,Hyderabad,Single,No,2
Maple PG Living,38,Doctor,Other,Mumbai,Dormitory,Yes,4
Greenwood PG Residency,45,Software Engineer,Male,Bangalore,Dormitory,No,5
Blue Sky PG Lodge,30,Teacher,Female,Delhi,Dormitory,No,5
Metro Living Inn,41,Artist,Other,Pune,Dormitory,Yes,5
Harmony Living Inn,41,Teacher,Male,Chennai,Shared,No,3
Lotus Living Living,40,Teacher,Female,Hyderabad,Single,No,4
Harmony Living Living,30,Artist,Male,Pune,Shared,No,1
Metro Living Living,35,Student,Male,Bangalore,Dormitory,No,2
Comfort Inn Inn,23,Teacher,Other,Kolkata,Shared,Yes,3
Greenwood PG Stay,30,Business Owner,Male,Delhi,Shared,No,4
Harmony Living Stay,18,Software Engineer,Other,Mumbai,Dormitory,No,5
Blue Sky PG Living,27,Freelancer,Female,Chennai,Single,Yes,1
Lotus Living Living,40,Teacher,Other,Ahmedabad,Shared,Yes,1
Serene Stay Stay,36,Student,Other,Delhi,Shared,No,1
Elite Stay Stay,32,Teacher,Female,Hyderabad,Single,No,5
Skyline PG Lodge,44,Teacher,Male,Chennai,Dormitory,No,2
Harmony Living Living,18,Doctor,Other,Mumbai,Single,Yes,4
Sunrise PG Lodge,45,Business Owner,Male,Chennai,Shared,Yes,2
Urban Habitat Lodge,29,Doctor,Female,Chennai,Shared,No,2
Happy Homes Living,21,Doctor,Male,Chennai,Dormitory,Yes,2
City Comforts Living,29,Doctor,Other,Delhi,Single,No,1
Greenwood PG Stay,18,Artist,Other,Mumbai,Single,No,1
Sunrise PG Living,40,Business Owner,Female,Chennai,Single,No,2
Golden Acres PG Lodge,26,Business Owner,Male,Bangalore,Single,No,5
Cozy Nest Lodge,18,Business Owner,Other,Mumbai,Dormitory,Yes,5
Lotus Living Residency,20,Software Engineer,Male,Pune,Shared,Yes,2
Harmony Living Living,40,Freelancer,Male,Chennai,Shared,No,1
Urban Habitat Living,45,Business Owner,Female,Pune,Single,No,1
Greenwood PG Residency,29,Freelancer,Other,Kolkata,Shared,Yes,5
Harmony Living Stay,18,Teacher,Other,Chennai,Shared,Yes,4
Royal Residency Lodge,34,Doctor,Female,Mumbai,Single,Yes,5
Cozy Nest Stay,38,Freelancer,Female,Hyderabad,Single,No,2
City Comforts Stay,22,Software Engineer,Female,Bangalore,Shared,No,2
Metro Living Lodge,21,Student,Female,Hyderabad,Dormitory,No,4
Cozy Nest Lodge,41,Artist,Male,Mumbai,Single,Yes,2
Harmony Living Stay,43,Software Engineer,Male,Hyderabad,Shared,Yes,4
Urban Habitat Residency,39,Freelancer,Other,Chennai,Single,No,1
Happy Homes Lodge,21,Software Engineer,Female,Ahmedabad,Single,Yes,5
Harmony Living Lodge,25,Doctor,Female,Delhi,Shared,No,3
Pearl Residency Inn,25,Doctor,Other,Hyderabad,Single,No,4
Tranquil Residency Living,34,Doctor,Other,Kolkata,Dormitory,Yes,4
NestAway PG Inn,18,Freelancer,Other,Pune,Shared,Yes,5
Maple PG Lodge,40,Freelancer,Female,Bangalore,Dormitory,Yes,3
Sunrise PG Stay,42,Software Engineer,Other,Ahmedabad,Single,Yes,1
City Comforts Stay,36,Business Owner,Female,Ahmedabad,Shared,No,2
Greenwood PG Stay,34,Teacher,Male,Mumbai,Dormitory,Yes,4
Smart Stay Stay,44,Teacher,Male,Hyderabad,Shared,No,5
Cozy Nest Living,44,Business Owner,Other,Ahmedabad,Single,No,2
Safe Haven Living,35,Teacher,Female,Kolkata,Single,No,3
Smart Stay Living,40,Teacher,Female,Mumbai,Single,Yes,2
Elite Stay Inn,32,Artist,Male,Delhi,Shared,Yes,4
Comfort Inn Living,28,Teacher,Female,Hyderabad,Shared,Yes,5
Royal Residency Inn,25,Freelancer,Male,Hyderabad,Single,No,1
Comfort Inn Stay,41,Teacher,Male,Chennai,Single,No,5
Tranquil Residency Stay,19,Software Engineer,Other,Kolkata,Shared,No,3
Blue Sky PG Stay,25,Student,Female,Ahmedabad,Single,Yes,4
Pearl Residency Stay,40,Software Engineer,Female,Chennai,Dormitory,No,5
Greenwood PG Lodge,31,Artist,Female,Delhi,Dormitory,No,5
Smart Stay Inn,43,Business Owner,Female,Chennai,Dormitory,No,1
Greenwood PG Living,25,Artist,Other,Pune,Shared,No,1
Serene Stay Stay,27,Business Owner,Male,Hyderabad,Shared,No,1
Royal Residency Residency,32,Teacher,Male,Delhi,Shared,No,3
Cozy Nest Inn,22,Software Engineer,Female,Ahmedabad,Single,Yes,1
NestAway PG Lodge,29,Freelancer,Female,Mumbai,Shared,No,1
Comfort Inn Living,40,Doctor,Other,Chennai,Single,Yes,1
NestAway PG Residency,29,Business Owner,Other,Ahmedabad,Shared,No,5
Urban Habitat Stay,32,Teacher,Other,Kolkata,Single,Yes,1
Cozy Nest Lodge,24,Freelancer,Male,Ahmedabad,Single,No,2
Skyline PG Inn,41,Software Engineer,Male,Bangalore,Dormitory,Yes,2
Pearl Residency Lodge,20,Artist,Male,Hyderabad,Shared,No,1
The Urban Nest Stay,38,Teacher,Other,Chennai,Shared,Yes,5
Royal Residency Living,36,Teacher,Other,Hyderabad,Single,Yes,1
Elite Stay Inn,37,Freelancer,Male,Delhi,Shared,Yes,2
NestAway PG Lodge,35,Doctor,Male,Ahmedabad,Dormitory,No,5
Greenwood PG Residency,36,Software Engineer,Other,Bangalore,Single,No,3
Maple PG Living,27,Doctor,Other,Mumbai,Single,Yes,4
NestAway PG Inn,23,Business Owner,Male,Hyderabad,Dormitory,Yes,3
NestAway PG Inn,38,Artist,Male,Kolkata,Shared,No,2
Harmony Living Stay,23,Freelancer,Male,Bangalore,Single,No,1
Elite Stay Residency,21,Freelancer,Male,Mumbai,Single,No,3
Cozy Nest Stay,26,Business Owner,Female,Delhi,Shared,Yes,2
NestAway PG Living,43,Doctor,Male,Kolkata,Dormitory,Yes,3
Greenwood PG Lodge,38,Student,Other,Bangalore,Dormitory,No,3
Elite Stay Inn,37,Teacher,Female,Delhi,Shared,Yes,1
Safe Haven Residency,31,Freelancer,Other,Mumbai,Shared,Yes,5
The Urban Nest Living,20,Freelancer,Male,Delhi,Single,Yes,3
Smart Stay Living,21,Freelancer,Other,Ahmedabad,Dormitory,Yes,5
Blue Sky PG Living,22,Artist,Male,Bangalore,Single,No,2
Elite Stay Inn,23,Freelancer,Female,Ahmedabad,Shared,No,4
Pearl Residency Inn,36,Teacher,Male,Kolkata,Shared,Yes,1
Safe Haven Living,33,Artist,Female,Ahmedabad,Dormitory,Yes,4
Harmony Living Residency,38,Teacher,Male,Mumbai,Dormitory,No,3
Maple PG Residency,42,Student,Other,Pune,Shared,Yes,1
The Urban Nest Residency,35,Software Engineer,Male,Pune,Shared,Yes,3
Smart Stay Residency,28,Student,Female,Chennai,Single,No,4
Safe Haven Lodge,44,Freelancer,Female,Chennai,Shared,Yes,2
City Comforts Stay,40,Student,Male,Chennai,Dormitory,Yes,5
Safe Haven Living,25,Business Owner,Other,Delhi,Single,No,2
Greenwood PG Stay,25,Business Owner,Male,Delhi,Shared,Yes,1
Urban Habitat Inn,43,Freelancer,Other,Hyderabad,Single,No,4
Infinity PG Inn,37,Teacher,Female,Ahmedabad,Dormitory,Yes,4
Golden Acres PG Lodge,45,Business Owner,Male,Chennai,Single,No,5
Tranquil Residency Residency,26,Freelancer,Other,Hyderabad,Shared,Yes,2
Metro Living Lodge,33,Doctor,Other,Chennai,Dormitory,No,1
Infinity PG Inn,19,Artist,Male,Delhi,Dormitory,Yes,1
Lotus Living Lodge,26,Teacher,Male,Pune,Single,Yes,5
Maple PG Stay,43,Business Owner,Male,Mumbai,Dormitory,No,4
Happy Homes Living,35,Doctor,Female,Chennai,Single,No,4
Safe Haven Lodge,45,Doctor,Female,Delhi,Single,Yes,2
Infinity PG Residency,41,Artist,Male,Chennai,Shared,Yes,5
NestAway PG Stay,37,Freelancer,Other,Kolkata,Shared,No,1
Harmony Living Lodge,26,Software Engineer,Female,Pune,Shared,No,3
Lotus Living Living,34,Freelancer,Male,Delhi,Dormitory,Yes,5
Infinity PG Living,29,Teacher,Male,Kolkata,Shared,Yes,5
Elite Stay Inn,21,Student,Male,Hyderabad,Dormitory,No,4
Greenwood PG Inn,31,Artist,Female,Delhi,Dormitory,Yes,3
Serene Stay Residency,37,Software Engineer,Other,Ahmedabad,Dormitory,No,5
Lotus Living Living,38,Doctor,Male,Kolkata,Dormitory,No,5
The Urban Nest Stay,45,Teacher,Female,Mumbai,Single,No,5
Safe Haven Living,35,Teacher,Female,Ahmedabad,Shared,No,3
Skyline PG Inn,43,Teacher,Male,Delhi,Shared,Yes,5
Comfort Inn Inn,31,Business Owner,Other,Bangalore,Single,No,4
Safe Haven Inn,33,Student,Female,Pune,Dormitory,Yes,1
Golden Acres PG Residency,22,Business Owner,Male,Bangalore,Shared,No,5
The Urban Nest Inn,43,Business Owner,Male,Mumbai,Dormitory,Yes,4
